user_file,reference_file,evaluation_metric,category,value
jaemin_5.wav,tts_3.wav,word_omission,완전성,0.0
jaemin_6.wav,tts_3.wav,pitch_contour_similarity,음율적 오류,-0.036762827926037835
jaemin_6.wav,tts_3.wav,rhythm_similarity,음율적 오류,0.0
jaemin_6.wav,tts_3.wav,pitch_difference,정확성,1840.0894775390625
jaemin_6.wav,tts_3.wav,rms_difference,정확성,0.0032385028898715973
jaemin_6.wav,tts_3.wav,speech_rate_difference,유창성,0.3750776266210778
jaemin_6.wav,tts_3.wav,pause_difference,유창성,0.0
jaemin_6.wav,tts_3.wav,word_omission,완전성,0.0
jaemin_1.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,0.010809134680614228
jaemin_1.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_1.wav,tts_4.wav,pitch_difference,정확성,1009.38427734375
jaemin_1.wav,tts_4.wav,rms_difference,정확성,0.07656746357679367
jaemin_1.wav,tts_4.wav,speech_rate_difference,유창성,0.1832932692307736
jaemin_1.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_1.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_2.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,-0.15305818208529598
jaemin_2.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_2.wav,tts_4.wav,pitch_difference,정확성,746.82080078125
jaemin_2.wav,tts_4.wav,rms_difference,정확성,0.08584311604499817
jaemin_2.wav,tts_4.wav,speech_rate_difference,유창성,0.012019230769226397
jaemin_2.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_2.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_3.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,-0.02209592297391577
jaemin_3.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_3.wav,tts_4.wav,pitch_difference,정확성,574.44189453125
jaemin_3.wav,tts_4.wav,rms_difference,정확성,0.10866860300302505
jaemin_3.wav,tts_4.wav,speech_rate_difference,유창성,1.0294013898573056
jaemin_3.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_3.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_4.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,0.10643121732636805
jaemin_4.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_4.wav,tts_4.wav,pitch_difference,정확성,878.2568359375
jaemin_4.wav,tts_4.wav,rms_difference,정확성,0.0631367489695549
jaemin_4.wav,tts_4.wav,speech_rate_difference,유창성,1.8187458160189607
jaemin_4.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_4.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_5.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,0.19341031795955047
jaemin_5.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_5.wav,tts_4.wav,pitch_difference,정확성,961.093505859375
jaemin_5.wav,tts_4.wav,rms_difference,정확성,0.04777427017688751
jaemin_5.wav,tts_4.wav,speech_rate_difference,유창성,0.17983949700398227
jaemin_5.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_5.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_6.wav,tts_4.wav,pitch_contour_similarity,음율적 오류,-0.06203986784227606
jaemin_6.wav,tts_4.wav,rhythm_similarity,음율적 오류,0.0
jaemin_6.wav,tts_4.wav,pitch_difference,정확성,1146.204833984375
jaemin_6.wav,tts_4.wav,rms_difference,정확성,0.0018687155097723007
jaemin_6.wav,tts_4.wav,speech_rate_difference,유창성,1.9002688100304965
jaemin_6.wav,tts_4.wav,pause_difference,유창성,0.0
jaemin_6.wav,tts_4.wav,word_omission,완전성,0.0
jaemin_1.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,-0.16663452003336474
jaemin_1.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_1.wav,tts_5.wav,pitch_difference,정확성,885.48681640625
jaemin_1.wav,tts_5.wav,rms_difference,정확성,0.08264058828353882
jaemin_1.wav,tts_5.wav,speech_rate_difference,유창성,1.6690340909090864
jaemin_1.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_1.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_2.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,0.0938186195696836
jaemin_2.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_2.wav,tts_5.wav,pitch_difference,정확성,622.92333984375
jaemin_2.wav,tts_5.wav,rms_difference,정확성,0.09191624820232391
jaemin_2.wav,tts_5.wav,speech_rate_difference,유창성,1.4737215909090864
jaemin_2.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_2.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_3.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,0.14928625741015533
jaemin_3.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_3.wav,tts_5.wav,pitch_difference,정확성,450.54443359375
jaemin_3.wav,tts_5.wav,rms_difference,정확성,0.1147417277097702
jaemin_3.wav,tts_5.wav,speech_rate_difference,유창성,2.5151422115356183
jaemin_3.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_3.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_4.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,0.24645036740273313
jaemin_4.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_4.wav,tts_5.wav,pitch_difference,정확성,754.359375
jaemin_4.wav,tts_5.wav,rms_difference,정확성,0.06920987367630005
jaemin_4.wav,tts_5.wav,speech_rate_difference,유창성,0.3330049943406479
jaemin_4.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_4.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_5.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,0.3166676950546278
jaemin_5.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_5.wav,tts_5.wav,pitch_difference,정확성,837.196044921875
jaemin_5.wav,tts_5.wav,rms_difference,정확성,0.05384739860892296
jaemin_5.wav,tts_5.wav,speech_rate_difference,유창성,1.3059013246743305
jaemin_5.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_5.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_6.wav,tts_5.wav,pitch_contour_similarity,음율적 오류,-0.0567307246022866
jaemin_6.wav,tts_5.wav,rhythm_similarity,음율적 오류,0.0
jaemin_6.wav,tts_5.wav,pitch_difference,정확성,1022.307373046875
jaemin_6.wav,tts_5.wav,rms_difference,정확성,0.007941842079162598
jaemin_6.wav,tts_5.wav,speech_rate_difference,유창성,0.41452798835218374
jaemin_6.wav,tts_5.wav,pause_difference,유창성,0.0
jaemin_6.wav,tts_5.wav,word_omission,완전성,0.0
jaemin_1.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,-0.03849629646445563
jaemin_1.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_1.wav,tts_6.wav,pitch_difference,정확성,943.2117919921875
jaemin_1.wav,tts_6.wav,rms_difference,정확성,0.07478559017181396
jaemin_1.wav,tts_6.wav,speech_rate_difference,유창성,4.31793099442379
jaemin_1.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_1.wav,tts_6.wav,word_omission,완전성,0.0
jaemin_2.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,0.0623788335900858
jaemin_2.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_2.wav,tts_6.wav,pitch_difference,정확성,680.6483154296875
jaemin_2.wav,tts_6.wav,rms_difference,정확성,0.08406124264001846
jaemin_2.wav,tts_6.wav,speech_rate_difference,유창성,4.12261849442379
jaemin_2.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_2.wav,tts_6.wav,word_omission,완전성,0.0
jaemin_3.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,0.20803544660722126
jaemin_3.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_3.wav,tts_6.wav,pitch_difference,정확성,508.2694091796875
jaemin_3.wav,tts_6.wav,rms_difference,정확성,0.10688672959804535
jaemin_3.wav,tts_6.wav,speech_rate_difference,유창성,5.164039115050322
jaemin_3.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_3.wav,tts_6.wav,word_omission,완전성,0.0
jaemin_4.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,-0.129939570668206
jaemin_4.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_4.wav,tts_6.wav,pitch_difference,정확성,812.0843505859375
jaemin_4.wav,tts_6.wav,rms_difference,정확성,0.061354875564575195
jaemin_4.wav,tts_6.wav,speech_rate_difference,유창성,2.3158919091740557
jaemin_4.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_4.wav,tts_6.wav,word_omission,완전성,0.0
jaemin_5.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,-0.11906288182698097
jaemin_5.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_5.wav,tts_6.wav,pitch_difference,정확성,894.9210205078125
jaemin_5.wav,tts_6.wav,rms_difference,정확성,0.045992396771907806
jaemin_5.wav,tts_6.wav,speech_rate_difference,유창성,3.954798228189034
jaemin_5.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_5.wav,tts_6.wav,word_omission,완전성,0.0
jaemin_6.wav,tts_6.wav,pitch_contour_similarity,음율적 오류,0.23063998826850393
jaemin_6.wav,tts_6.wav,rhythm_similarity,음율적 오류,0.0
jaemin_6.wav,tts_6.wav,pitch_difference,정확성,1080.0323486328125
jaemin_6.wav,tts_6.wav,rms_difference,정확성,8.684210479259491e-05
jaemin_6.wav,tts_6.wav,speech_rate_difference,유창성,2.23436891516252
jaemin_6.wav,tts_6.wav,pause_difference,유창성,0.0
jaemin_6.wav,tts_6.wav,word_omission,완전성,0.0
